dataset,instance,num_nodes,team_size,runs,reference_best_score,best_score,mean_score,std_score,mean_cpu_time_seconds,median_cpu_time_seconds,mean_lp_solves,mean_labels_generated,success_rate_percent,mean_gap_to_reference_best_percent,max_gap_to_reference_best_percent
vansteenwegen,gr229_gen1_m4.txt,230,4,2,24.0,24.0,24.0,0.0,14.495517699921038,14.495517699921038,6.0,4890600.0,100.0,0.0,0.0
vansteenwegen,gr229_gen2_m3.txt,230,3,2,1463.0,1463.0,1463.0,0.0,15.658064700022805,15.658064700022805,6.0,4890600.0,100.0,0.0,0.0
vansteenwegen,gr229_gen2_m4.txt,230,4,2,1620.0,1620.0,1620.0,0.0,19.751360800117254,19.751360800117254,6.0,4890600.0,100.0,0.0,0.0
vansteenwegen,gr229_gen3_m3.txt,230,3,2,379.0,379.0,379.0,0.0,17.980233250011224,17.980233250011224,6.0,4890600.0,100.0,0.0,0.0
vansteenwegen,gr229_gen3_m4.txt,230,4,2,457.0,457.0,457.0,0.0,15.972863699949812,15.972863699949812,6.0,4890600.0,100.0,0.0,0.0
vansteenwegen,kroA150_gen2_m2.txt,151,2,2,1171.0,1171.0,1171.0,0.0,11.522351749998052,11.522351749998052,6.0,3107412.0,100.0,0.0,0.0
vansteenwegen,kroA150_gen3_m3.txt,151,3,2,810.0,810.0,810.0,0.0,5.464162350108381,5.464162350108381,6.0,3107412.0,100.0,0.0,0.0
vansteenwegen,kroA200_gen1_m4.txt,201,4,2,24.0,24.0,24.0,0.0,6.264859699935187,6.264859699935187,6.0,4236012.0,100.0,0.0,0.0
vansteenwegen,kroB200_gen1_m2.txt,201,2,2,20.0,20.0,20.0,0.0,14.18661664990941,14.18661664990941,6.0,4236012.0,100.0,0.0,0.0
vansteenwegen,kroB200_gen2_m2.txt,201,2,2,1315.0,1315.0,1315.0,0.0,14.21490579994861,14.21490579994861,6.0,4236012.0,100.0,0.0,0.0
vansteenwegen,kroB200_gen2_m4.txt,201,4,2,1665.0,1665.0,1665.0,0.0,7.024380350019783,7.024380350019783,6.0,4236012.0,100.0,0.0,0.0
vansteenwegen,kroB200_gen3_m2.txt,201,2,2,581.0,581.0,581.0,0.0,14.228448599926196,14.228448599926196,6.0,4236012.0,100.0,0.0,0.0
vansteenwegen,kroB200_gen3_m3.txt,201,3,2,642.0,642.0,642.0,0.0,7.9610944500309415,7.9610944500309415,6.0,4236012.0,100.0,0.0,0.0
vansteenwegen,pr136_gen1_m2.txt,137,2,2,20.0,20.0,20.0,0.0,43.63354549999349,43.63354549999349,36.0,16624278.0,100.0,0.0,0.0
vansteenwegen,pr136_gen2_m2.txt,137,2,2,1258.0,1258.0,1258.0,0.0,10.185314949892927,10.185314949892927,6.0,2791404.0,100.0,0.0,0.0
vansteenwegen,pr264_gen1_m4.txt,265,4,2,24.0,24.0,24.0,0.0,12.110418450029101,12.110418450029101,6.0,5680620.0,100.0,0.0,0.0
vansteenwegen,pr264_gen2_m2.txt,265,2,2,1151.0,1151.0,1151.0,0.0,15.019181699957699,15.019181699957699,6.0,5680620.0,100.0,0.0,0.0
vansteenwegen,pr264_gen2_m3.txt,265,3,2,1334.0,1334.0,1334.0,0.0,15.16344350000145,15.16344350000145,6.0,5680620.0,100.0,0.0,0.0
vansteenwegen,pr264_gen2_m4.txt,265,4,2,1488.0,1488.0,1488.0,0.0,12.082639150088653,12.082639150088653,6.0,5680620.0,100.0,0.0,0.0
vansteenwegen,pr264_gen3_m3.txt,265,3,2,591.0,591.0,591.0,0.0,25.421585550007876,25.421585550007876,12.0,11304810.0,100.0,0.0,0.0
vansteenwegen,pr299_gen1_m2.txt,300,2,2,20.0,20.0,20.0,0.0,18.274902900040615,18.274902900040615,6.0,6470640.0,100.0,0.0,0.0
vansteenwegen,pr299_gen1_m3.txt,300,3,2,22.0,22.0,22.0,0.0,10.40652739990037,10.40652739990037,6.0,6470640.0,100.0,0.0,0.0
vansteenwegen,pr299_gen1_m4.txt,300,4,2,24.0,24.0,24.0,0.0,10.485747350030579,10.485747350030579,6.0,6470640.0,100.0,0.0,0.0
vansteenwegen,pr299_gen2_m3.txt,300,3,2,1339.0,1339.0,1339.0,0.0,12.334302249888424,12.334302249888424,6.0,6470640.0,100.0,0.0,0.0
vansteenwegen,pr299_gen2_m4.txt,300,4,2,1486.0,1486.0,1486.0,0.0,9.97423145006178,9.97423145006178,6.0,6470640.0,100.0,0.0,0.0
vansteenwegen,pr299_gen3_m2.txt,300,2,2,374.0,374.0,374.0,0.0,22.224828649952542,22.224828649952542,6.0,6470640.0,100.0,0.0,0.0
vansteenwegen,pr299_gen3_m3.txt,300,3,2,404.0,404.0,404.0,0.0,12.354828199895564,12.354828199895564,6.0,6470640.0,100.0,0.0,0.0
vansteenwegen,pr299_gen3_m4.txt,300,4,2,450.0,450.0,450.0,0.0,9.61714324989589,9.61714324989589,6.0,6470640.0,100.0,0.0,0.0
vansteenwegen,rat195_gen2_m2.txt,196,2,2,1253.0,1253.0,1253.0,0.0,15.529865399992559,15.529865399992559,6.0,4123152.0,100.0,0.0,0.0
vansteenwegen,rat195_gen3_m3.txt,196,3,2,584.0,584.0,584.0,0.0,12.253150050004479,12.253150050004479,6.0,4123152.0,100.0,0.0,0.0
vansteenwegen,ts225_gen2_m2.txt,226,2,2,1170.0,1170.0,1170.0,0.0,16.95332440006314,16.95332440006314,6.0,4800312.0,100.0,0.0,0.0
