dataset,instance,run_index,run_seed,num_nodes,team_size,max_route_distance,total_score,reference_best_score,gap_to_reference_best_percent,success_reference_hit,cpu_time_seconds,iterations,iterations_to_convergence,last_improvement_iteration,stagnation_iterations,accepted_worse_moves,restarts_performed,num_lp_solves,num_labels_generated,status
chao,p5.2.r.txt,0,77007,66,2,45.0,1060.0,1060.0,0.0,1,4.96617160004098,6,6,6,0,0,3,6,1188792,ok
chao,p5.2.r.txt,1,77008,66,2,45.0,1060.0,1060.0,0.0,1,4.867251400020905,6,6,6,0,0,3,6,1188792,ok
chao,p5.2.s.txt,0,78007,66,2,47.5,1060.0,1060.0,0.0,1,4.7886080999160185,6,6,6,0,0,3,6,1188792,ok
chao,p5.2.s.txt,1,78008,66,2,47.5,1060.0,1060.0,0.0,1,4.981949600041844,6,6,6,0,0,3,6,1188792,ok
chao,p5.2.t.txt,0,79007,66,2,50.0,1060.0,1060.0,0.0,1,4.909438200062141,6,6,6,0,0,3,6,1188792,ok
chao,p5.2.t.txt,1,79008,66,2,50.0,1060.0,1060.0,0.0,1,5.269193000043742,6,6,6,0,0,3,6,1188792,ok
chao,p5.2.u.txt,0,80007,66,2,52.5,1060.0,1060.0,0.0,1,5.074924899963662,6,6,6,0,0,3,6,1188792,ok
chao,p5.2.u.txt,1,80008,66,2,52.5,1060.0,1060.0,0.0,1,4.94121949991677,6,6,6,0,0,3,6,1188792,ok
chao,p5.2.v.txt,0,81007,66,2,55.0,1060.0,1060.0,0.0,1,5.330172799876891,7,7,7,0,0,3,7,1386924,ok
chao,p5.2.v.txt,1,81008,66,2,55.0,1060.0,1060.0,0.0,1,4.983060600003228,6,6,6,0,0,3,6,1188792,ok
chao,p5.2.w.txt,0,82007,66,2,57.5,1060.0,1060.0,0.0,1,5.671415500110015,7,7,7,0,0,3,7,1386924,ok
chao,p5.2.w.txt,1,82008,66,2,57.5,1060.0,1060.0,0.0,1,4.865007599932142,6,6,6,0,0,3,6,1188792,ok
chao,p5.2.x.txt,0,83007,66,2,60.0,1060.0,1060.0,0.0,1,5.336379199987277,6,6,6,0,0,3,6,1188792,ok
chao,p5.2.x.txt,1,83008,66,2,60.0,1060.0,1060.0,0.0,1,5.056359099922702,6,6,6,0,0,3,6,1188792,ok
chao,p5.2.y.txt,0,84007,66,2,62.5,1060.0,1060.0,0.0,1,4.940547100035474,6,6,6,0,0,3,6,1188792,ok
chao,p5.2.y.txt,1,84008,66,2,62.5,1060.0,1060.0,0.0,1,5.171861999901012,6,6,6,0,0,3,6,1188792,ok
chao,p5.2.z.txt,0,85007,66,2,65.0,1060.0,1060.0,0.0,1,4.957223500008695,6,6,6,0,0,3,6,1188792,ok
chao,p5.2.z.txt,1,85008,66,2,65.0,1060.0,1060.0,0.0,1,4.938504599966109,6,6,6,0,0,3,6,1188792,ok
chao,p5.3.a.txt,0,86007,66,3,1.7,0,0.0,0.0,1,0.10979830008000135,3,3,3,0,0,3,3,4224,ok
chao,p5.3.a.txt,1,86008,66,3,1.7,0,0.0,0.0,1,0.11107889993581921,3,3,3,0,0,3,3,4224,ok
