dataset,instance,num_nodes,team_size,runs,reference_best_score,best_score,mean_score,std_score,mean_cpu_time_seconds,median_cpu_time_seconds,mean_lp_solves,mean_labels_generated,success_rate_percent,mean_gap_to_reference_best_percent,max_gap_to_reference_best_percent
chao,p6.4.j.txt,64,4,1,360.0,360.0,360.0,0.0,0.8438283000141382,0.8438283000141382,10.0,391820.0,100.0,0.0,0.0
chao,p6.4.k.txt,64,4,1,372.0,372.0,372.0,0.0,0.30832409998402,0.30832409998402,2.0,90816.0,100.0,0.0,0.0
chao,p6.4.l.txt,64,4,1,552.0,552.0,552.0,0.0,2.265859300037846,2.265859300037846,12.0,733281.0,100.0,0.0,0.0
chao,p6.4.m.txt,64,4,1,648.0,648.0,648.0,0.0,2.802350000012666,2.802350000012666,12.0,847224.0,100.0,0.0,0.0
chao,p6.4.n.txt,64,4,1,540.0,540.0,540.0,0.0,0.7349584000185132,0.7349584000185132,2.0,135520.0,100.0,0.0,0.0
chao,p7.2.a.txt,102,2,1,30.0,30.0,30.0,0.0,0.06811160000506788,0.06811160000506788,1.0,6556.0,100.0,0.0,0.0
chao,p7.2.b.txt,102,2,1,64.0,64.0,64.0,0.0,0.13429239997640252,0.13429239997640252,2.0,26048.0,100.0,0.0,0.0
chao,p7.2.c.txt,102,2,1,96.0,96.0,96.0,0.0,0.1466448000865057,0.1466448000865057,2.0,43120.0,100.0,0.0,0.0
chao,p7.2.d.txt,102,2,1,136.0,136.0,136.0,0.0,0.23679270001593977,0.23679270001593977,2.0,89320.0,100.0,0.0,0.0
chao,p7.2.e.txt,102,2,1,178.0,178.0,178.0,0.0,0.36208909994456917,0.36208909994456917,2.0,151008.0,100.0,0.0,0.0
chao,p7.2.f.txt,102,2,1,201.0,201.0,201.0,0.0,0.5296853999607265,0.5296853999607265,2.0,187440.0,100.0,0.0,0.0
chao,p7.2.g.txt,102,2,1,247.0,247.0,247.0,0.0,0.7770399999571964,0.7770399999571964,2.0,318032.0,100.0,0.0,0.0
chao,p7.2.h.txt,102,2,1,290.0,290.0,290.0,0.0,1.0846652000909671,1.0846652000909671,2.0,421960.0,100.0,0.0,0.0
chao,p7.2.i.txt,102,2,1,314.0,314.0,314.0,0.0,1.6349624999566004,1.6349624999566004,2.0,478720.0,100.0,0.0,0.0
chao,p7.2.j.txt,102,2,1,361.0,361.0,361.0,0.0,1.618766100029461,1.618766100029461,2.0,601392.0,100.0,0.0,0.0
chao,p7.2.k.txt,102,2,1,400.0,400.0,400.0,0.0,1.7741801000665873,1.7741801000665873,2.0,667128.0,100.0,0.0,0.0
chao,p7.2.l.txt,102,2,1,400.0,400.0,400.0,0.0,2.128482099971734,2.128482099971734,2.0,667128.0,100.0,0.0,0.0
chao,p7.2.m.txt,102,2,1,400.0,400.0,400.0,0.0,1.963706300011836,1.963706300011836,2.0,667128.0,100.0,0.0,0.0
chao,p7.2.n.txt,102,2,1,400.0,400.0,400.0,0.0,2.139497800031677,2.139497800031677,2.0,667128.0,100.0,0.0,0.0
chao,p7.2.o.txt,102,2,1,400.0,400.0,400.0,0.0,2.1494673000415787,2.1494673000415787,2.0,667128.0,100.0,0.0,0.0
chao,p7.2.p.txt,102,2,1,400.0,400.0,400.0,0.0,1.9944776999764144,1.9944776999764144,2.0,667128.0,100.0,0.0,0.0
chao,p7.2.q.txt,102,2,1,400.0,400.0,400.0,0.0,2.243610500008799,2.243610500008799,2.0,667128.0,100.0,0.0,0.0
chao,p7.2.r.txt,102,2,1,400.0,400.0,400.0,0.0,2.0437604000326246,2.0437604000326246,2.0,667128.0,100.0,0.0,0.0
chao,p7.2.s.txt,102,2,1,400.0,400.0,400.0,0.0,2.174525500042364,2.174525500042364,2.0,667128.0,100.0,0.0,0.0
chao,p7.2.t.txt,102,2,1,400.0,400.0,400.0,0.0,2.0579114999854937,2.0579114999854937,2.0,667128.0,100.0,0.0,0.0
chao,p7.3.a.txt,102,3,1,0.0,0.0,0.0,0.0,0.05707940005231649,0.05707940005231649,1.0,2200.0,100.0,0.0,0.0
chao,p7.3.b.txt,102,3,1,46.0,46.0,46.0,0.0,0.06390750000718981,0.06390750000718981,1.0,6556.0,100.0,0.0,0.0
chao,p7.3.c.txt,102,3,1,79.0,79.0,79.0,0.0,0.1332344999536872,0.1332344999536872,2.0,19316.0,100.0,0.0,0.0
chao,p7.3.d.txt,102,3,1,101.0,101.0,101.0,0.0,0.19017810001969337,0.19017810001969337,3.0,56012.0,100.0,0.0,0.0
chao,p7.3.e.txt,102,3,1,170.0,170.0,170.0,0.0,0.7770113000879064,0.7770113000879064,12.0,297880.0,100.0,0.0,0.0
chao,p7.3.f.txt,102,3,1,185.0,185.0,185.0,0.0,0.22888979990966618,0.22888979990966618,2.0,89320.0,100.0,0.0,0.0
chao,p7.3.g.txt,102,3,1,214.0,214.0,214.0,0.0,0.31753709993790835,0.31753709993790835,2.0,118272.0,100.0,0.0,0.0
chao,p7.3.h.txt,102,3,1,357.0,357.0,357.0,0.0,1.3141175999771804,1.3141175999771804,8.0,604340.0,100.0,0.0,0.0
chao,p7.3.i.txt,102,3,1,429.0,429.0,429.0,0.0,1.9335892000235617,1.9335892000235617,9.0,1058200.0,100.0,0.0,0.0
chao,p7.3.j.txt,102,3,1,310.0,310.0,310.0,0.0,0.6926901999395341,0.6926901999395341,2.0,318032.0,100.0,0.0,0.0
chao,p7.3.k.txt,102,3,1,330.0,330.0,330.0,0.0,0.9149561999365687,0.9149561999365687,2.0,368368.0,100.0,0.0,0.0
chao,p7.3.l.txt,102,3,1,354.0,354.0,354.0,0.0,1.0871624000137672,1.0871624000137672,2.0,421960.0,100.0,0.0,0.0
chao,p7.3.m.txt,102,3,1,367.0,367.0,367.0,0.0,1.4107240999583155,1.4107240999583155,2.0,478720.0,100.0,0.0,0.0
chao,p7.3.n.txt,102,3,1,379.0,379.0,379.0,0.0,1.4945103999925777,1.4945103999925777,2.0,478720.0,100.0,0.0,0.0
chao,p7.3.o.txt,102,3,1,426.0,426.0,426.0,0.0,1.6143349000485614,1.6143349000485614,2.0,601392.0,100.0,0.0,0.0
chao,p7.3.p.txt,102,3,1,466.0,466.0,466.0,0.0,1.8406081000575796,1.8406081000575796,2.0,667128.0,100.0,0.0,0.0
chao,p7.3.q.txt,102,3,1,466.0,466.0,466.0,0.0,1.8161987999919802,1.8161987999919802,2.0,667128.0,100.0,0.0,0.0
chao,p7.3.r.txt,102,3,1,466.0,466.0,466.0,0.0,1.8306309999898076,1.8306309999898076,2.0,667128.0,100.0,0.0,0.0
chao,p7.3.s.txt,102,3,1,466.0,466.0,466.0,0.0,2.1778908000560477,2.1778908000560477,2.0,667128.0,100.0,0.0,0.0
chao,p7.3.t.txt,102,3,1,466.0,466.0,466.0,0.0,1.9644627999514341,1.9644627999514341,2.0,667128.0,100.0,0.0,0.0
chao,p7.4.a.txt,102,4,1,0.0,0.0,0.0,0.0,0.05274209997151047,0.05274209997151047,1.0,2200.0,100.0,0.0,0.0
chao,p7.4.b.txt,102,4,1,30.0,30.0,30.0,0.0,0.06272669997997582,0.06272669997997582,1.0,6556.0,100.0,0.0,0.0
chao,p7.4.c.txt,102,4,1,46.0,46.0,46.0,0.0,0.06610049994196743,0.06610049994196743,1.0,6556.0,100.0,0.0,0.0
chao,p7.4.d.txt,102,4,1,79.0,79.0,79.0,0.0,0.08675840008072555,0.08675840008072555,1.0,6358.0,100.0,0.0,0.0
chao,p7.4.e.txt,102,4,1,114.0,114.0,114.0,0.0,0.10159330000169575,0.10159330000169575,1.0,12892.0,100.0,0.0,0.0
chao,p7.4.f.txt,102,4,1,155.0,155.0,155.0,0.0,0.22440619999542832,0.22440619999542832,3.0,47344.0,100.0,0.0,0.0
chao,p7.4.g.txt,102,4,1,180.0,180.0,180.0,0.0,0.17330270004458725,0.17330270004458725,2.0,89320.0,100.0,0.0,0.0
chao,p7.4.h.txt,102,4,1,245.0,245.0,245.0,0.0,0.9015309000387788,0.9015309000387788,11.0,376596.0,100.0,0.0,0.0
chao,p7.4.i.txt,102,4,1,249.0,249.0,249.0,0.0,0.26890110003296286,0.26890110003296286,2.0,118272.0,100.0,0.0,0.0
chao,p7.4.j.txt,102,4,1,393.0,393.0,393.0,0.0,1.2814936999930069,1.2814936999930069,8.0,502788.0,100.0,0.0,0.0
chao,p7.4.k.txt,102,4,1,411.0,411.0,411.0,0.0,2.105893599917181,2.105893599917181,12.0,903562.0,100.0,0.0,0.0
chao,p7.4.l.txt,102,4,1,316.0,316.0,316.0,0.0,0.5481607000110671,0.5481607000110671,2.0,187440.0,100.0,0.0,0.0
chao,p7.4.m.txt,102,4,1,465.0,465.0,465.0,0.0,3.0641679000109434,3.0641679000109434,12.0,1647184.0,100.0,0.0,0.0
chao,p7.4.n.txt,102,4,1,560.0,560.0,560.0,0.0,3.4863304999889806,3.4863304999889806,12.0,2140490.0,100.0,0.0,0.0
chao,p7.4.o.txt,102,4,1,601.0,601.0,601.0,0.0,4.467204699991271,4.467204699991271,12.0,2444376.0,100.0,0.0,0.0
chao,p7.4.p.txt,102,4,1,414.0,414.0,414.0,0.0,1.0983897999394685,1.0983897999394685,2.0,421960.0,100.0,0.0,0.0
chao,p7.4.q.txt,102,4,1,427.0,427.0,427.0,0.0,1.5287919000256807,1.5287919000256807,2.0,478720.0,100.0,0.0,0.0
chao,p7.4.r.txt,102,4,1,760.0,760.0,760.0,0.0,7.906189600005746,7.906189600005746,12.0,3430966.0,100.0,0.0,0.0
chao,p7.4.s.txt,102,4,1,671.0,671.0,671.0,0.0,7.001045499928296,7.001045499928296,12.0,3561426.0,100.0,0.0,0.0
chao,p7.4.t.txt,102,4,1,520.0,520.0,520.0,0.0,1.683275300078094,1.683275300078094,2.0,667128.0,100.0,0.0,0.0
dang,bier127_gen1_m2.txt,128,2,1,36.0,36.0,36.0,0.0,8.883158699958585,8.883158699958585,9.0,3856050.0,100.0,0.0,0.0
dang,bier127_gen1_m3.txt,128,3,1,38.0,38.0,38.0,0.0,11.753874300047755,11.753874300047755,12.0,5116320.0,100.0,0.0,0.0
dang,bier127_gen2_m2.txt,128,2,1,1313.0,1313.0,1313.0,0.0,2.877119499957189,2.877119499957189,2.0,862752.0,100.0,0.0,0.0
dang,bier127_gen2_m3.txt,128,3,1,1485.0,1485.0,1485.0,0.0,11.885213600005955,11.885213600005955,12.0,5078700.0,100.0,0.0,0.0
dang,bier127_gen2_m4.txt,128,4,1,1561.0,1561.0,1561.0,0.0,2.7432058000704274,2.7432058000704274,2.0,862752.0,100.0,0.0,0.0
dang,bier127_gen3_m2.txt,128,2,1,425.0,425.0,425.0,0.0,2.646786700002849,2.646786700002849,2.0,862752.0,100.0,0.0,0.0
dang,bier127_gen3_m3.txt,128,3,1,524.0,524.0,524.0,0.0,2.836890200036578,2.836890200036578,2.0,862752.0,100.0,0.0,0.0
dang,bier127_gen3_m4.txt,128,4,1,555.0,555.0,555.0,0.0,2.6117047000443563,2.6117047000443563,2.0,862752.0,100.0,0.0,0.0
dang,cmt101c_m3.txt,102,3,1,810.0,810.0,810.0,0.0,9.16230219998397,9.16230219998397,12.0,3886146.0,100.0,0.0,0.0
dang,cmt151b_m3.txt,152,3,1,732.0,732.0,732.0,0.0,12.7554704999784,12.7554704999784,12.0,6177204.0,100.0,0.0,0.0
dang,cmt151c_m2.txt,152,2,1,663.0,663.0,663.0,0.0,13.805357899982482,13.805357899982482,12.0,6211062.0,100.0,0.0,0.0
dang,cmt151c_m3.txt,152,3,1,732.0,732.0,732.0,0.0,14.071414100006223,14.071414100006223,12.0,6184728.0,100.0,0.0,0.0
dang,cmt151c_m4.txt,152,4,1,810.0,810.0,810.0,0.0,13.880289900000207,13.880289900000207,12.0,6162156.0,100.0,0.0,0.0
dang,cmt200b_m2.txt,201,2,1,698.0,698.0,698.0,0.0,18.691154000000097,18.691154000000097,12.0,8396784.0,100.0,0.0,0.0
dang,cmt200b_m3.txt,201,3,1,1010.0,1010.0,1010.0,0.0,17.661756200017408,17.661756200017408,12.0,8408070.0,100.0,0.0,0.0
dang,cmt200b_m4.txt,201,4,1,1070.0,1070.0,1070.0,0.0,13.508402699953876,13.508402699953876,12.0,8374212.0,100.0,0.0,0.0
dang,cmt200c_m2.txt,201,2,1,698.0,698.0,698.0,0.0,18.094503100030124,18.094503100030124,12.0,8396784.0,100.0,0.0,0.0
dang,cmt200c_m3.txt,201,3,1,766.0,766.0,766.0,0.0,18.49571869999636,18.49571869999636,12.0,8329068.0,100.0,0.0,0.0
dang,cmt200c_m4.txt,201,4,1,859.0,859.0,859.0,0.0,18.512963499990292,18.512963499990292,12.0,8370450.0,100.0,0.0,0.0
dang,eil101b_m3.txt,102,3,1,425.0,425.0,425.0,0.0,1.7501124000409618,1.7501124000409618,2.0,667128.0,100.0,0.0,0.0
dang,eil101c_m2.txt,102,2,1,383.0,383.0,383.0,0.0,2.143399100052193,2.143399100052193,2.0,667128.0,100.0,0.0,0.0
dang,eil101c_m3.txt,102,3,1,436.0,436.0,436.0,0.0,2.066000199993141,2.066000199993141,2.0,667128.0,100.0,0.0,0.0
dang,gil262_gen1_m3.txt,263,3,1,22.0,22.0,22.0,0.0,3.1787061999784783,3.1787061999784783,2.0,1878492.0,100.0,0.0,0.0
dang,gil262_gen1_m4.txt,263,4,1,24.0,24.0,24.0,0.0,1.340954199898988,1.340954199898988,2.0,1878492.0,100.0,0.0,0.0
dang,gil262_gen2_m2.txt,263,2,1,1403.0,1403.0,1403.0,0.0,5.564477700041607,5.564477700041607,2.0,1878492.0,100.0,0.0,0.0
dang,gil262_gen2_m3.txt,263,3,1,1583.0,1583.0,1583.0,0.0,3.1388968999963254,3.1388968999963254,2.0,1878492.0,100.0,0.0,0.0
dang,gil262_gen3_m2.txt,263,2,1,532.0,532.0,532.0,0.0,5.779154900112189,5.779154900112189,2.0,1878492.0,100.0,0.0,0.0
dang,gil262_gen3_m4.txt,263,4,1,632.0,632.0,632.0,0.0,1.2280043999198824,1.2280043999198824,2.0,1878492.0,100.0,0.0,0.0
dang,gil262a_m2.txt,251,2,1,1352.0,1352.0,1352.0,0.0,17.8733082000399,17.8733082000399,12.0,10669032.0,100.0,0.0,0.0
dang,gil262a_m4.txt,251,4,1,1474.0,1474.0,1474.0,0.0,1.112805899931118,1.112805899931118,2.0,1788204.0,100.0,0.0,0.0
dang,gil262b_m2.txt,251,2,1,1352.0,1352.0,1352.0,0.0,22.587655099923722,22.587655099923722,12.0,10642698.0,100.0,0.0,0.0
dang,gil262b_m3.txt,251,3,1,1402.0,1402.0,1402.0,0.0,5.201890500029549,5.201890500029549,2.0,1788204.0,100.0,0.0,0.0
dang,gil262b_m4.txt,251,4,1,1565.0,1565.0,1565.0,0.0,4.203795099980198,4.203795099980198,2.0,1788204.0,100.0,0.0,0.0
dang,gil262c_m2.txt,251,2,1,1352.0,1352.0,1352.0,0.0,23.192859000060707,23.192859000060707,12.0,10642698.0,100.0,0.0,0.0
dang,gil262c_m3.txt,251,3,1,1402.0,1402.0,1402.0,0.0,5.289655000087805,5.289655000087805,2.0,1788204.0,100.0,0.0,0.0
dang,gil262c_m4.txt,251,4,1,1565.0,1565.0,1565.0,0.0,5.384156399988569,5.384156399988569,2.0,1788204.0,100.0,0.0,0.0
dang,gr229_gen1_m4.txt,230,4,1,24.0,24.0,24.0,0.0,4.9272995999781415,4.9272995999781415,2.0,1630200.0,100.0,0.0,0.0
dang,gr229_gen2_m3.txt,230,3,1,1463.0,1463.0,1463.0,0.0,4.634185400092974,4.634185400092974,2.0,1630200.0,100.0,0.0,0.0
dang,gr229_gen2_m4.txt,230,4,1,1620.0,1620.0,1620.0,0.0,4.811304499977268,4.811304499977268,2.0,1630200.0,100.0,0.0,0.0
dang,gr229_gen3_m3.txt,230,3,1,379.0,379.0,379.0,0.0,4.935562900034711,4.935562900034711,2.0,1630200.0,100.0,0.0,0.0
dang,gr229_gen3_m4.txt,230,4,1,457.0,457.0,457.0,0.0,4.893130499986,4.893130499986,2.0,1630200.0,100.0,0.0,0.0
dang,kroA150_gen2_m2.txt,151,2,1,1171.0,1171.0,1171.0,0.0,2.8652257000794634,2.8652257000794634,2.0,1035804.0,100.0,0.0,0.0
dang,kroA150_gen3_m3.txt,151,3,1,810.0,810.0,810.0,0.0,1.6326683999504894,1.6326683999504894,2.0,1035804.0,100.0,0.0,0.0
dang,kroA200_gen1_m4.txt,201,4,1,24.0,24.0,24.0,0.0,1.757420999929309,1.757420999929309,2.0,1412004.0,100.0,0.0,0.0
dang,kroB200_gen1_m2.txt,201,2,1,20.0,20.0,20.0,0.0,4.059865099960007,4.059865099960007,2.0,1412004.0,100.0,0.0,0.0
dang,kroB200_gen2_m2.txt,201,2,1,1315.0,1315.0,1315.0,0.0,3.982940400019288,3.982940400019288,2.0,1412004.0,100.0,0.0,0.0
dang,kroB200_gen2_m4.txt,201,4,1,1665.0,1665.0,1665.0,0.0,1.7693882000166923,1.7693882000166923,2.0,1412004.0,100.0,0.0,0.0
dang,kroB200_gen3_m2.txt,201,2,1,581.0,581.0,581.0,0.0,3.77113000000827,3.77113000000827,2.0,1412004.0,100.0,0.0,0.0
dang,kroB200_gen3_m3.txt,201,3,1,642.0,642.0,642.0,0.0,2.194630900048651,2.194630900048651,2.0,1412004.0,100.0,0.0,0.0
dang,lin318_gen1_m2.txt,319,2,1,20.0,20.0,20.0,0.0,6.876415400067344,6.876415400067344,2.0,2299836.0,100.0,0.0,0.0
dang,lin318_gen1_m3.txt,319,3,1,22.0,22.0,22.0,0.0,6.652289899997413,6.652289899997413,2.0,2299836.0,100.0,0.0,0.0
dang,lin318_gen2_m2.txt,319,2,1,1227.0,1227.0,1227.0,0.0,6.89557719998993,6.89557719998993,2.0,2299836.0,100.0,0.0,0.0
dang,lin318_gen2_m3.txt,319,3,1,1387.0,1387.0,1387.0,0.0,6.717529500019737,6.717529500019737,2.0,2299836.0,100.0,0.0,0.0
dang,lin318_gen3_m2.txt,319,2,1,308.0,308.0,308.0,0.0,6.725810800096951,6.725810800096951,2.0,2299836.0,100.0,0.0,0.0
dang,lin318_gen3_m4.txt,319,4,1,390.0,390.0,390.0,0.0,6.474631900084205,6.474631900084205,2.0,2299836.0,100.0,0.0,0.0
dang,pr136_gen1_m2.txt,137,2,1,20.0,20.0,20.0,0.0,12.501911200000905,12.501911200000905,12.0,5541426.0,100.0,0.0,0.0
dang,pr136_gen2_m2.txt,137,2,1,1258.0,1258.0,1258.0,0.0,2.8814886999316514,2.8814886999316514,2.0,930468.0,100.0,0.0,0.0
dang,pr264_gen1_m4.txt,265,4,1,24.0,24.0,24.0,0.0,4.122645900002681,4.122645900002681,2.0,1893540.0,100.0,0.0,0.0
dang,pr264_gen2_m2.txt,265,2,1,1151.0,1151.0,1151.0,0.0,5.260057199979201,5.260057199979201,2.0,1893540.0,100.0,0.0,0.0
dang,pr264_gen2_m3.txt,265,3,1,1334.0,1334.0,1334.0,0.0,4.981335800024681,4.981335800024681,2.0,1893540.0,100.0,0.0,0.0
dang,pr264_gen2_m4.txt,265,4,1,1488.0,1488.0,1488.0,0.0,4.105791400070302,4.105791400070302,2.0,1893540.0,100.0,0.0,0.0
dang,pr264_gen3_m3.txt,265,3,1,591.0,591.0,591.0,0.0,8.741898600012064,8.741898600012064,4.0,3768270.0,100.0,0.0,0.0
dang,pr299_gen1_m2.txt,300,2,1,20.0,20.0,20.0,0.0,6.345938800019212,6.345938800019212,2.0,2156880.0,100.0,0.0,0.0
dang,pr299_gen1_m3.txt,300,3,1,22.0,22.0,22.0,0.0,3.5009394000517204,3.5009394000517204,2.0,2156880.0,100.0,0.0,0.0
dang,pr299_gen1_m4.txt,300,4,1,24.0,24.0,24.0,0.0,2.734415600076318,2.734415600076318,2.0,2156880.0,100.0,0.0,0.0
dang,pr299_gen2_m3.txt,300,3,1,1339.0,1339.0,1339.0,0.0,3.816066199913621,3.816066199913621,2.0,2156880.0,100.0,0.0,0.0
dang,pr299_gen2_m4.txt,300,4,1,1486.0,1486.0,1486.0,0.0,2.9914133000420406,2.9914133000420406,2.0,2156880.0,100.0,0.0,0.0
dang,pr299_gen3_m2.txt,300,2,1,374.0,374.0,374.0,0.0,6.340586700011045,6.340586700011045,2.0,2156880.0,100.0,0.0,0.0
dang,pr299_gen3_m3.txt,300,3,1,404.0,404.0,404.0,0.0,3.4611942999763414,3.4611942999763414,2.0,2156880.0,100.0,0.0,0.0
dang,pr299_gen3_m4.txt,300,4,1,450.0,450.0,450.0,0.0,2.7831450999947265,2.7831450999947265,2.0,2156880.0,100.0,0.0,0.0
dang,rat195_gen2_m2.txt,196,2,1,1253.0,1253.0,1253.0,0.0,4.25102850003168,4.25102850003168,2.0,1374384.0,100.0,0.0,0.0
dang,rat195_gen3_m3.txt,196,3,1,584.0,584.0,584.0,0.0,3.8093551999190822,3.8093551999190822,2.0,1374384.0,100.0,0.0,0.0
dang,rd400_gen1_m2.txt,401,2,1,20.0,20.0,20.0,0.0,9.057332700002007,9.057332700002007,2.0,2916804.0,100.0,0.0,0.0
dang,rd400_gen1_m3.txt,401,3,1,22.0,22.0,22.0,0.0,9.033294899971224,9.033294899971224,2.0,2916804.0,100.0,0.0,0.0
dang,rd400_gen1_m4.txt,401,4,1,24.0,24.0,24.0,0.0,8.61420279997401,8.61420279997401,2.0,2916804.0,100.0,0.0,0.0
dang,rd400_gen2_m2.txt,401,2,1,1356.0,1356.0,1356.0,0.0,9.13769180001691,9.13769180001691,2.0,2916804.0,100.0,0.0,0.0
dang,rd400_gen2_m3.txt,401,3,1,1541.0,1541.0,1541.0,0.0,8.983326300047338,8.983326300047338,2.0,2916804.0,100.0,0.0,0.0
dang,rd400_gen2_m4.txt,401,4,1,1716.0,1716.0,1716.0,0.0,8.503864699974656,8.503864699974656,2.0,2916804.0,100.0,0.0,0.0
dang,rd400_gen3_m2.txt,401,2,1,521.0,521.0,521.0,0.0,9.330814799992368,9.330814799992368,2.0,2916804.0,100.0,0.0,0.0
dang,rd400_gen3_m3.txt,401,3,1,680.0,680.0,680.0,0.0,8.979825200047344,8.979825200047344,2.0,2916804.0,100.0,0.0,0.0
dang,rd400_gen3_m4.txt,401,4,1,821.0,821.0,821.0,0.0,8.673063799971715,8.673063799971715,2.0,2916804.0,100.0,0.0,0.0
dang,ts225_gen2_m2.txt,226,2,1,1170.0,1170.0,1170.0,0.0,4.814646600047126,4.814646600047126,2.0,1600104.0,100.0,0.0,0.0
vansteenwegen,bier127_gen1_m2.txt,128,2,1,36.0,36.0,36.0,0.0,8.838506100000814,8.838506100000814,9.0,3856050.0,100.0,0.0,0.0
vansteenwegen,bier127_gen1_m3.txt,128,3,1,38.0,38.0,38.0,0.0,11.747861100011505,11.747861100011505,12.0,5116320.0,100.0,0.0,0.0
vansteenwegen,bier127_gen2_m2.txt,128,2,1,1313.0,1313.0,1313.0,0.0,2.7986177999991924,2.7986177999991924,2.0,862752.0,100.0,0.0,0.0
vansteenwegen,bier127_gen2_m3.txt,128,3,1,1485.0,1485.0,1485.0,0.0,11.528324600076303,11.528324600076303,12.0,5078700.0,100.0,0.0,0.0
vansteenwegen,bier127_gen2_m4.txt,128,4,1,1561.0,1561.0,1561.0,0.0,2.766706500086002,2.766706500086002,2.0,862752.0,100.0,0.0,0.0
vansteenwegen,bier127_gen3_m2.txt,128,2,1,425.0,425.0,425.0,0.0,2.591375199961476,2.591375199961476,2.0,862752.0,100.0,0.0,0.0
vansteenwegen,bier127_gen3_m3.txt,128,3,1,524.0,524.0,524.0,0.0,2.805112399975769,2.805112399975769,2.0,862752.0,100.0,0.0,0.0
vansteenwegen,bier127_gen3_m4.txt,128,4,1,555.0,555.0,555.0,0.0,2.5235141000011936,2.5235141000011936,2.0,862752.0,100.0,0.0,0.0
vansteenwegen,cmt101c_m3.txt,102,3,1,810.0,810.0,810.0,0.0,8.876649899990298,8.876649899990298,12.0,3886146.0,100.0,0.0,0.0
vansteenwegen,cmt151b_m3.txt,152,3,1,732.0,732.0,732.0,0.0,12.458491099998355,12.458491099998355,12.0,6177204.0,100.0,0.0,0.0
vansteenwegen,cmt151c_m2.txt,152,2,1,663.0,663.0,663.0,0.0,13.077306600054726,13.077306600054726,12.0,6211062.0,100.0,0.0,0.0
vansteenwegen,cmt151c_m3.txt,152,3,1,732.0,732.0,732.0,0.0,13.51096880005207,13.51096880005207,12.0,6184728.0,100.0,0.0,0.0
vansteenwegen,cmt151c_m4.txt,152,4,1,810.0,810.0,810.0,0.0,13.90040579997003,13.90040579997003,12.0,6162156.0,100.0,0.0,0.0
vansteenwegen,cmt200b_m2.txt,201,2,1,698.0,698.0,698.0,0.0,18.55403049988672,18.55403049988672,12.0,8396784.0,100.0,0.0,0.0
vansteenwegen,cmt200b_m3.txt,201,3,1,1010.0,1010.0,1010.0,0.0,18.569488000008278,18.569488000008278,12.0,8408070.0,100.0,0.0,0.0
vansteenwegen,cmt200b_m4.txt,201,4,1,1070.0,1070.0,1070.0,0.0,13.296060499968007,13.296060499968007,12.0,8374212.0,100.0,0.0,0.0
vansteenwegen,cmt200c_m2.txt,201,2,1,698.0,698.0,698.0,0.0,18.485853900085203,18.485853900085203,12.0,8396784.0,100.0,0.0,0.0
vansteenwegen,cmt200c_m3.txt,201,3,1,766.0,766.0,766.0,0.0,18.29110559995752,18.29110559995752,12.0,8329068.0,100.0,0.0,0.0
vansteenwegen,cmt200c_m4.txt,201,4,1,859.0,859.0,859.0,0.0,18.151581699959934,18.151581699959934,12.0,8370450.0,100.0,0.0,0.0
vansteenwegen,eil101b_m3.txt,102,3,1,425.0,425.0,425.0,0.0,1.8561537999194115,1.8561537999194115,2.0,667128.0,100.0,0.0,0.0
vansteenwegen,eil101c_m2.txt,102,2,1,383.0,383.0,383.0,0.0,2.222291599959135,2.222291599959135,2.0,667128.0,100.0,0.0,0.0
vansteenwegen,eil101c_m3.txt,102,3,1,436.0,436.0,436.0,0.0,2.0033735000761226,2.0033735000761226,2.0,667128.0,100.0,0.0,0.0
vansteenwegen,gil262_gen1_m3.txt,263,3,1,22.0,22.0,22.0,0.0,3.125352800008841,3.125352800008841,2.0,1878492.0,100.0,0.0,0.0
vansteenwegen,gil262_gen1_m4.txt,263,4,1,24.0,24.0,24.0,0.0,1.2576757000060752,1.2576757000060752,2.0,1878492.0,100.0,0.0,0.0
vansteenwegen,gil262_gen2_m2.txt,263,2,1,1403.0,1403.0,1403.0,0.0,5.531266300007701,5.531266300007701,2.0,1878492.0,100.0,0.0,0.0
vansteenwegen,gil262_gen2_m3.txt,263,3,1,1583.0,1583.0,1583.0,0.0,3.140199700021185,3.140199700021185,2.0,1878492.0,100.0,0.0,0.0
vansteenwegen,gil262_gen3_m2.txt,263,2,1,532.0,532.0,532.0,0.0,5.554148999974132,5.554148999974132,2.0,1878492.0,100.0,0.0,0.0
vansteenwegen,gil262_gen3_m4.txt,263,4,1,632.0,632.0,632.0,0.0,1.3059505999553949,1.3059505999553949,2.0,1878492.0,100.0,0.0,0.0
vansteenwegen,gil262a_m2.txt,251,2,1,1352.0,1352.0,1352.0,0.0,17.880158999934793,17.880158999934793,12.0,10669032.0,100.0,0.0,0.0
vansteenwegen,gil262a_m4.txt,251,4,1,1474.0,1474.0,1474.0,0.0,1.126085099996999,1.126085099996999,2.0,1788204.0,100.0,0.0,0.0
vansteenwegen,gil262b_m2.txt,251,2,1,1352.0,1352.0,1352.0,0.0,23.517228699987754,23.517228699987754,12.0,10642698.0,100.0,0.0,0.0
vansteenwegen,gil262b_m3.txt,251,3,1,1402.0,1402.0,1402.0,0.0,5.027116899960674,5.027116899960674,2.0,1788204.0,100.0,0.0,0.0
vansteenwegen,gil262b_m4.txt,251,4,1,1565.0,1565.0,1565.0,0.0,4.099884200026281,4.099884200026281,2.0,1788204.0,100.0,0.0,0.0
