dataset,instance,run_index,run_seed,num_nodes,team_size,max_route_distance,total_score,reference_best_score,gap_to_reference_best_percent,success_reference_hit,cpu_time_seconds,iterations,iterations_to_convergence,last_improvement_iteration,stagnation_iterations,accepted_worse_moves,restarts_performed,num_lp_solves,num_labels_generated,status
chao,p4.4.o.txt,1,54008,100,4,47.5,972.0,972.0,0.0,1,0.42204079998191446,20,2,2,18,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.p.txt,0,55007,100,4,50.0,936.0,1009.0,7.234886025768088,0,0.3979619999881834,20,17,17,3,0,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.p.txt,1,55008,100,4,50.0,1009.0,1009.0,0.0,1,0.4145057999994606,20,7,7,13,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.q.txt,0,56007,100,4,52.5,1011.0,1051.0,3.8058991436726926,0,0.4343451999593526,20,18,18,2,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.q.txt,1,56008,100,4,52.5,1051.0,1051.0,0.0,1,0.44977349997498095,20,15,15,5,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.r.txt,0,57007,100,4,55.0,1126.0,1126.0,0.0,1,0.44503229996189475,20,17,17,3,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.r.txt,1,57008,100,4,55.0,1123.0,1126.0,0.2664298401420959,0,0.4576111000496894,20,19,19,1,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.s.txt,0,58007,100,4,57.5,1091.0,1180.0,7.5423728813559325,0,0.4413672999944538,20,5,5,15,0,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.s.txt,1,58008,100,4,57.5,1180.0,1180.0,0.0,1,0.46430790005251765,20,13,13,7,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.t.txt,0,59007,100,4,60.0,1256.0,1256.0,0.0,1,0.45709140005055815,20,20,20,0,2,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.t.txt,1,59008,100,4,60.0,1208.0,1256.0,3.821656050955414,0,0.4445172999985516,20,16,16,4,0,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.a.txt,0,60007,66,2,2.5,0,0.0,0.0,1,0.006964700063690543,20,0,0,20,0,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.a.txt,1,60008,66,2,2.5,0,0.0,0.0,1,0.006187499966472387,20,0,0,20,2,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.b.txt,0,61007,66,2,5.0,20.0,20.0,0.0,1,0.02491340006235987,20,0,0,20,2,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.b.txt,1,61008,66,2,5.0,20.0,20.0,0.0,1,0.020751000032760203,20,0,0,20,1,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.c.txt,0,62007,66,2,7.5,50.0,50.0,0.0,1,0.02451739995740354,20,9,9,11,2,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.c.txt,1,62008,66,2,7.5,50.0,50.0,0.0,1,0.03618639998603612,20,9,9,11,0,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.d.txt,0,63007,66,2,10.0,80.0,80.0,0.0,1,0.05254209996201098,20,1,1,19,3,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.d.txt,1,63008,66,2,10.0,80.0,80.0,0.0,1,0.05098369996994734,20,1,1,19,0,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.e.txt,0,64007,66,2,12.5,175.0,180.0,2.7777777777777777,0,0.0447959000011906,20,9,9,11,3,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.e.txt,1,64008,66,2,12.5,180.0,180.0,0.0,1,0.054157900041900575,20,0,0,20,1,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.f.txt,0,65007,66,2,15.0,240.0,240.0,0.0,1,0.03420450002886355,20,8,8,12,2,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.f.txt,1,65008,66,2,15.0,215.0,240.0,10.416666666666668,0,0.04042989993467927,20,0,0,20,2,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.g.txt,0,66007,66,2,17.5,320.0,320.0,0.0,1,0.04949160001706332,20,1,1,19,1,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.g.txt,1,66008,66,2,17.5,320.0,320.0,0.0,1,0.05144269997254014,20,2,2,18,1,1,N/A (ILS),N/A (ILS),ok
