dataset,instance,num_nodes,mean_cpu_time_seconds
vansteenwegen,kroB200_gen3_m3.txt,201,2.013103350007441
vansteenwegen,pr136_gen1_m2.txt,137,0.567535899928771
vansteenwegen,pr136_gen2_m2.txt,137,0.6250817999825813
vansteenwegen,pr264_gen1_m4.txt,265,3.7225406000507064
vansteenwegen,pr264_gen2_m2.txt,265,5.974397350044455
vansteenwegen,pr264_gen2_m3.txt,265,4.190312949940562
vansteenwegen,pr264_gen2_m4.txt,265,3.5815621499787085
vansteenwegen,pr264_gen3_m3.txt,265,4.338940199930221
vansteenwegen,pr299_gen1_m2.txt,300,5.576286600029562
vansteenwegen,pr299_gen1_m3.txt,300,3.8981141499825753
vansteenwegen,pr299_gen1_m4.txt,300,2.9974424499669112
vansteenwegen,pr299_gen2_m3.txt,300,4.070009849965572
vansteenwegen,pr299_gen2_m4.txt,300,3.0864132500137202
vansteenwegen,pr299_gen3_m2.txt,300,6.064272849995177
vansteenwegen,pr299_gen3_m3.txt,300,4.323261150042526
vansteenwegen,pr299_gen3_m4.txt,300,2.944766249973327
vansteenwegen,rat195_gen2_m2.txt,196,1.5076959999860264
vansteenwegen,rat195_gen3_m3.txt,196,1.6630787000176497
vansteenwegen,ts225_gen2_m2.txt,226,2.5616700000246055
